A112 015 AKB 50.263417 57.181889
A113 001 AKB 50.263417 57.181889
A113 002 RIGDO 49.993611 58.180278
A113 003 ENETO 49.706389 59.198333
A113 004 AGATU 49.538889 59.772778
A113 005 MANAD 49.239167 60.766944
A113 006 GEDSA 48.627222 62.681667
A113 007 SUBOL 47.787778 64.909167
A113 008 TIROK 47.415556 65.843611
A113 009 GISIR 46.951111 66.958889
A113 010 ATRUS 46.883889 67.120833
A113 011 TUTUL 46.640278 67.682500
A113 012 ELSEB 46.542778 67.910833
A113 013 OBAMA 46.036667 69.042500
A113 014 PABRI 45.248611 70.710833
A113 015 RITMU 44.301667 72.600833
A113 016 TOMGO 43.696111 73.748333
A113 017 DEKED 43.614722 74.218333
A113 018 AGLEK 43.512500 74.795556
A113 019 BINRI 43.435278 75.219167
A113 020 EKLAT 43.375000 75.543611
A113 021 ATA 43.376528 77.084111
A113 022 TIRBA 43.582222 77.508611
A113 023 BAGNA 43.798333 77.955278
A113 024 DOTAL 44.129167 78.151111
A113 025 MINPO 44.260278 78.272222
A113 026 ATPOR 44.856389 78.831944
A113 027 RIKPI 45.873611 79.819444
A113 028 GIGDA 46.328333 80.277222
A113 029 BURID 47.042778 81.014167
A113 030 UV 47.091433 81.656269
A114 001 TRZ 37.286694 67.317722
A114 002 OKBAB 37.983333 67.590000
A114 003 RASID 38.250000 67.700000
A114 004 BESAG 38.718333 67.863333
A114 005 OLRAM 39.025000 67.973333
A114 006 MOSOM 39.566667 68.166667
A114 007 VAMUK 40.566667 68.575000
A114 008 AKAZU 40.705000 68.637500
A114 009 CV 40.810056 68.682194
A114 010 USOLO 40.975000 69.386667
A115 001 KRG 49.686611 73.362639
A115 002 DETOV 50.265278 73.209722
A115 003 EDANO 51.149444 72.967778
A115 004 BOLSU 51.251944 72.938889
A115 005 POBUR 53.633333 72.233333
A116 001 OGNOB 39.743333 66.405000
A116 002 ALABU 39.488333 66.366667
A116 003 INDUD 38.618333 66.238333
A116 004 AGART 38.150000 66.050000
A116 005 RAPTA 37.450000 65.633333
A117 001 ASB 38.003167 58.335639
A117 002 URABA 38.224167 59.323056
A117 003 DUTAR 38.655000 61.385000
A117 004 LBA 38.913611 63.589444
A117 005 BUPOR 39.775000 64.483333
A117 006 TOLIB 39.760000 65.668333
A117 007 OGNOB 39.743333 66.405000
A117 008 DIGIX 39.726261 66.649736
A117 009 SKD 39.703739 66.972636
A117 010 NIKVA 39.845889 67.239083
A117 011 TITAR 40.130000 67.771667
A117 012 NETAT 40.614722 68.403611
A117 013 IPRAR 40.741944 68.579722
A117 014 CV 40.810056 68.682194
A117 015 ABGEN 40.961667 68.713333
A117 016 ABEKA 41.118056 68.745000
A117 017 DODUR 41.383333 68.800000
A117 018 MIKNO 42.033333 68.200000
A117 019 RELRU 42.823611 68.303333
A117 020 GENDI 43.300000 68.366667
A118 001 ABDAN 38.595000 59.366667
A118 002 TENGA 38.776111 60.918889
A118 003 VATIN 38.814167 61.245556
A118 004 LBA 38.913611 63.589444
A118 005 CHARD 39.258333 63.823333
A118 006 BUPOR 39.775000 64.483333
A118 007 INSOM 40.010000 64.961667
A118 008 NVI 40.114731 65.176514
A118 009 AGDOS 40.396667 65.781667
A118 010 EVROB 40.741667 66.536667
A118 011 ASLOK 41.096667 67.331667
A118 012 OKESO 41.180833 67.602222
A118 013 DIBAD 41.283333 67.933333
A118 014 DODUR 41.383333 68.800000
A118 015 BAMUT 41.855833 69.412500
A118 016 BEDNU 42.001944 69.439167
A118 017 SMK 42.358917 69.504000
A119 001 ARSUL 42.433333 68.833333
A119 002 ODORI 41.983611 68.818889
A119 003 DODUR 41.383333 68.800000
A120 001 UNISO 61.290278 63.660000
A120 002 OLEMI 60.926111 64.031389
A120 003 DEMUP 60.430278 64.522778
A120 004 PIGUR 60.116944 64.831667
A121 001 SMK 42.358917 69.504000
A121 002 BOMKA 42.042222 69.273333
A121 003 DOSOR 41.950556 69.206944
A121 004 REBDA 41.785556 69.087500
A121 005 DODUR 41.383333 68.800000
A121 006 OGRIP 40.915000 68.083333
A121 007 IDSAN 40.371667 67.291667
A121 008 OGNOB 39.743333 66.405000
A122 001 BODSI 44.842778 54.320556
A122 002 ANIGA 45.358333 53.779722
A122 003 GOLGI 45.531389 53.595278
A122 004 OTMAS 46.071944 53.009444
A122 005 RENPI 46.576944 52.448889
A122 006 ATR 47.143944 51.801500
A122 007 OLAPU 47.862778 51.758611
A122 008 BAGIR 49.025278 51.685000
A122 009 DOKUS 50.427500 51.591111
A122 010 URL 51.148667 51.543778
A122 011 INRIS 51.466667 52.315556
A122 012 EKTEN 51.545000 52.508333
A122 013 KURAS 53.428333 54.250000
A122 014 GOPAR 53.966944 54.781667
A123 001 MIKNO 42.033333 68.200000
A123 002 KARIM 43.193333 67.793611
A124 001 TDK 45.106194 78.429889
A124 002 ATPOR 44.856389 78.831944
A124 003 BARUR 44.535278 79.294167
A124 004 LAGUK 44.091111 79.921389
A124 005 RULAD 43.500000 80.733333
A125 001 ASB 38.003167 58.335639
A125 002 KEMOR 37.891389 59.350000
A125 003 BELUG 37.750000 60.533333
A125 004 NINOP 37.621667 61.896667
A125 005 RINAT 37.687778 63.369444
A125 006 RARUN 37.775000 64.550000
A125 007 ABNEP 37.816667 65.216667
A126 001 SMK 42.358917 69.504000
A126 002 ADESA 42.161111 69.815000
A126 003 TULGA 41.896389 70.201111
A126 004 RODKI 41.396667 70.981667
A126 005 ABDOK 41.288333 71.138333
A126 006 SA 40.968389 71.621333
A127 001 GASTA 42.820278 73.546389
A127 002 OGTOL 42.818056 73.500556
A127 003 MIKDO 42.849444 71.764167
A127 004 TRZ 42.870556 71.281694
A127 005 ANESA 42.668333 70.615000
