2  58.97997222  022.84430556 000000  386 025    0.0 O    KARDLA NDB
2  59.26066667  037.99091667 000000  825 010    0.0 O    CHEREPOVETS NDB
2  59.78783333  030.29975000 000000  572 025    0.0 O    PULKOVO ST PETERSBURG NDB
2  62.17138889  074.52652778 000000  996 010    0.0 O    KOGALYM NDB
2  62.70303611  022.80955278 000000  408 010    0.0 O    OSCAR SEINAJOKI NDB
2  67.96863889  075.11991667 000000  707 010    0.0 O    YAMBURG NDB
2  71.97013889  102.43577778 000000  681 010    0.0 O    KHATANGA NDB
2 -34.89027778 -058.50600000 000000  270 025    0.0 OA   EZEIZA INTL MINISTRO PISTARINI NDB
2 -20.64213889  166.57205556 000000  402 010    0.0 OA   OUVEA NDB
2 -14.95591667 -147.66044444 000054  358 200    0.0 OA   RANGIROA NDB
2  28.16500000  019.09666667 000000  330 050    0.0 OA   SAMAH NDB
2  34.75051944 -077.70447778 000076  261 025    0.0 OA   ELLAS JACKSONVILLE NDB
2  36.78083333  003.36222222 000082  342 025    0.0 OA   REGHAIA ALGIERS NDB
2  47.16325000  020.25861111 000000  282 010    0.0 OA   SZOLNOK NDB
2  52.47024167  004.75327222 -00011  395 025    0.0 OA   SCHIPHOL AMSTERDAM NDB
2  57.82705556  014.11227778 000741  338 010    0.0 OA   JONKOPING NDB
2  71.95188889  102.31194444 000000  332 010    0.0 OA   KHATANGA NDB
2  48.00125000  001.76872222 000000  385 200    0.0 OAN  ORLEANS-BRICY NDB
2 -02.80694444 -076.45500000 000000  360 050    0.0 OAS  ANDOAS NDB
2  64.69552222 -162.06371111 000014  263 050    0.0 OAY  NORTON BAY MOSES PT NDB
2 -41.12027778 -071.24500000 000000  330 010    0.0 OB   SAN CARLOS DE BARILOCHE NDB
2 -34.59562222  020.28484444 000000  428 050    0.0 OB   OVERBERG NDB
2 -06.19444444  106.85694444 000000  360 050    0.0 OB   JAKARTA NDB
2 -01.58333333  009.26666667 000000  328 025    0.0 OB   OMBOUE NDB
2  28.66777778  021.44166667 000000  261 050    0.0 OB   GIALO WAREHOUSE 59-E NDB
2  40.28833333  116.53500000 000000  380 200    0.0 OB   HUAIROU NDB
2  43.22983333  005.66541667 000000  395 050    0.0 OB   MARSEILLE PROVENCE NDB
2  48.11483333  017.29836111 000436  330 050    0.0 OB   STEFANIK SOUTH NDB
2  50.92027778  004.61616667 000000  293 010    0.0 OB   BRUSSELS NDB
2  55.60147222  037.30550000 000000  852 025    0.0 OB   VNUKOVO MOSCOW NDB
2  60.49132778  002.82462500 000000  353 050    0.0 OBA  OSEBERG A NDB
2 -29.61021667  030.39500278 002423  280 050    0.0 OBI  PIETERMARITZBURG NDB
2  48.08064167  011.28540000 001947  429 025    0.0 OBI  OBERPFAFFENHOFEN NDB
2  56.46068611 -005.40220000 000000  404 025    0.0 OBN  OBAN NDB
2 -18.33277778 -059.76555556 000986  325 050    0.0 OBO  ROBORE NDB
2  44.64383333  020.13844444 000000  355 050    0.0 OBR  BELGRADE NDB
2 -45.77319444 -067.37402778 000000  260 050    0.0 OC   GEN ENRIQUE MOSCONICOMODORO R NDB
2 -34.80483333 -058.63344444 000000  330 025    0.0 OC   EZEIZA INTL MINISTRO PISTARINI NDB
2 -27.52000000 -058.76666667 000000  330 010    0.0 OC   CORRIENTES NDB
2 -06.97550000  110.37364444 000010  350 050    0.0 OC   SEMARANG NDB
2  31.48555556 -094.72019444 000360  253 025    0.0 OC   NADOS NACOGDOCHES NDB
2  38.45500000  114.55500000 000000  235 050    0.0 OC   XINGTANG NDB
2  45.74061111 -000.16108333 000000  346 010    0.0 OC   COGNAC NDB
2  59.54363889 -139.72816944 000000  385 050    0.0 OCC  OCEAN CAPE YAKUTAT NDB
2  29.81119444  030.83033333 000000  340 050    0.0 OCT  OCTOBER NDB
2 -37.15916667 -059.22027778 000568  300 025    0.0 OD   TANDIL NDB
2  34.59833333  108.91500000 000000  202 200    0.0 OD   SANYUAN NDB
2  46.47388889  030.65611111 000000  348 200    0.0 OD   ODESA NDB
2  53.25986111  034.16469444 000000  325 010    0.0 OD   BRYANSK NDB
2  63.43702778  018.88719444 000000  322 025    0.0 OD   ORNSKOLDSVIK NDB
2  68.39828056  016.12297222 000000  365 025    0.0 ODD  ODDEN HARSTAD-NARVIK NDB
2  58.14001667  007.99902778 000057  372 050    0.0 ODR  ODDEROY KRISTIANSAND NDB
2  41.62374444 -098.94800556 002065  356 025    0.0 ODX  ORD NDB
2  46.38000000  030.69666667 000000  348 200    0.0 OE   ODESA NDB
2  53.43016667 -006.42880556 000000  316 025    0.0 OE   DUBLIN NDB
2  55.57872222  037.25163889 000000  949 025    0.0 OE   VNUKOVO MOSCOW NDB
2  65.68647222 -018.07763889 000000  415 010    0.0 OE   ODDEYRI AKUREYRI NDB
2  39.11252500 -100.81530278 003042  380 025    0.0 OEL  OAKLEY NDB
2  55.98975000  014.10086111 000000  363 025    0.0 OEM  KRISTIANSTAD NDB
2 -07.78431667  110.43411944 000000  270 050    0.0 OF   YOGYAKARTA NDB
2  32.67333333  118.57833333 000000  340 050    0.0 OF   BANTAJI NDB
2  51.52083611 -002.59172222 000225  325 025    0.0 OF   FILTON NDB
2  34.78138056 -098.40230000 001276  388 025    0.0 OFZ  TRAIL FT SILL NDB
2  12.28888889 -001.55538889 000000  305 025    0.0 OG   OUAGADOUGOU NDB
2  44.70150833 -075.35294722 000358  358 025    0.0 OG   OGIVE OGDENSBURG NDB
2  46.21116667  102.85244444 000000  505 050    0.0 OG   ARVAIKHEER NDB
2  53.48791667  142.96786111 000000  437 010    0.0 OG   NOVOSTROYKA OKHA NDB
2  66.04397222 -022.68144444 000008  400 025    0.0 OG   OGUR ISAFJORDUR NDB
2  67.10394444  020.95194444 000000  325 010    0.0 OG   GALLIVARE NDB
2 -33.60166667  022.18583333 000000  367 050    0.0 OH   OUDTSHOORN NDB
2 -03.71409444  128.09207500 000033  340 050    0.0 OH   AMBON NDB
2  42.89972222  143.15833333 000416  239 050    0.0 OH   TOKACHI NDB
2  51.59519444  045.98130556 000000  427 010    0.0 OH   TSENTRALNY SARATOV NDB
2  31.99783056 -083.86180000 000340  400 025    0.0 OHY  CONEY CORDELE NDB
2 -20.65333333 -178.74166667 000000  350 050    0.0 OI   ONO-I-LAU NDB
2 -02.16166111  106.14177222 000109  260 050    0.0 OI   PANGKAL PINANG NDB
2  42.46010833 -096.46222500 001104  305 025    0.0 OI   TOMMI SIOUX CITY NDB
2  03.85972222 -051.79777778 000000  340 050    0.0 OIA  OIAPOQUE NDB
2  39.82953889 -100.53771944 002654  341 025    0.0 OIN  OBERLIN NDB
2 -24.46083333 -065.05538889 003022  315 025    0.0 OJ   GOBERNADOR HORACIO GUZMAN NDB
2 -05.08245556  119.51879167 000046  375 050    0.0 OJ   MAKASSAR NDB
2  24.86202778  118.63036111 000000  212 025    0.0 OJ   JINJIANG NDB
2  30.62500000  018.35111111 000000  300 050    0.0 OJ   ESSIDER NDB
2  57.69638889  014.03113889 000741  403 010    0.0 OJ   JONKOPING NDB
2  58.55345833 -117.12099167 001240  239 050    0.0 OJ   HIGH LEVEL NDB
2 -27.42135833  151.73717500 001400  254 050    0.0 OK   OAKEY NDB
2 -10.16700000  123.67445833 000335  385 050    0.0 OK   EL TARI KUPANG NDB
2 -04.34013056  015.51504722 000000  340 050    0.0 OK   NDJILI INTL KINSHASA NDB
2  06.50597222  004.79166667 000000  345 025    0.0 OK   OKITIPUPA NDB
2  10.95605278 -014.30688056 000000  382 050    0.0 OK   BOKE NDB
2  35.75525000 -095.94872222 000734  388 025    0.0 OK   PRESO OKMULGEE NDB
2  53.92394444 -008.69980556 000000  398 010    0.0 OK   CONNAUGHT NDB
2  56.00694444  045.02472222 000000  564 050    0.0 OK   LYSKOVO NDB
2  48.22386111  017.29033333 000450  391 050    0.0 OKR  STEFANIK NORTH NDB
2  41.40113889 -102.35086111 003382  233 025    0.0 OKS  OSHKOSH NDB
2 -05.40990000  141.31870000 000000 1632 050    0.0 OKT  OK TEDI NDB
2  29.31201944 -097.13868611 000344  350 025    0.0 OKT  YOAKUM NDB
2 -24.89666667 -065.54419444 004077  340 200    0.0 OL   SALTA NDB
2 -17.99427222  031.02756667 000000  346 025    0.0 OL   ROBERT GABRIEL MUGABE INTL NDB
2 -01.25206111  116.91103611 000000  365 050    0.0 OL   BALIKPAPAN NDB
2  52.74900000 -008.82388889 000000  339 025    0.0 OL   SHANNON NDB
2  53.55508333  014.95997222 000154  397 050    0.0 OL   GOLENIOW SZCZECIN NDB
2  58.37933333  015.80386111 000000  415 025    0.0 OL   SAAB LINKOPING NDB
2  62.14577778  074.51797222 000000  490 010    0.0 OL   KOGALYM NDB
2  64.49816667  018.80244444 000000  320 010    0.0 OL   LYCKSELE NDB
2  65.60230556  021.98869444 000065  377 010    0.0 OL   KALLAX LULEA NDB
2 -08.03850000 -034.95200000 000000  380 025    0.0 OLD  OLINDA RECIFE NDB
2  48.10445000 -105.60190833 002055  404 050    0.0 OLF  WOLF POINT NDB
2  00.17380556 -078.09288889 000000  400 050    0.0 OLM  OLMEDO NDB
2  60.47485000 -150.87876389 000237  346 025    0.0 OLT  SOLDOTNA NDB
2  38.71821667 -088.17263889 000468  272 025    0.0 OLY  OLNEY NDB
2 -26.57431944  031.24000000 000000  240 200    0.0 OM   MATSAPHA NDB
2  11.96694444  079.81291667 000000  385 025    0.0 OM   PUDUCHERRY NDB
2  31.85413889  024.59247222 000020  344 010    0.0 OM   KAMBUT BURDI NDB
2  30.83333333  049.53333333 000000  348 050    0.0 OMD  OMIDIYEH NDB
2 -38.94877778 -068.25808333 000000  332 025    0.0 ON   PRESIDENTE PERON NEUQUEN NDB
2  03.56835000  098.67283889 000087  375 050    0.0 ON   POLONIA NDB
2  35.71460000 -000.35137500 000000  415 025    0.0 ON   BOUFATIS NDB
2  48.14366667  114.61738889 000000  430 025    0.0 ON   CHOIBALSAN NDB
2  49.34250000 -119.56888889 000000  356 025    0.0 ON   OKANAGAN PENTICTON NDB
2  58.58444444  016.38202778 000000  324 010    0.0 ON   KUNGSANGEN NORRKOPING NDB
2  67.94450000  075.14930556 000000  345 010    0.0 ON   YAMBURG NDB
2  50.48952778  004.55538889 000614  323 025    0.0 ONC  CHARLEROI NDB
2  50.70108333  005.54916667 000000  290 025    0.0 ONL  LIEGE NDB
2  44.01974722 -117.00834444 002196  305 025    0.0 ONO  ONTARIO NDB
2  51.22030556  003.01161111 000000  400 050    0.0 ONO  OOSTENDE NDB
2  51.16741667  004.56622222 000000  355 050    0.0 ONW  ANTWERP NDB
2  35.65380000 -000.53226389 000000  265 025    0.0 OO   SIDI-CHAMI NDB
2  43.92084167 -078.89996944 000543  391 025    0.0 OO   OSHAWA NDB
2  51.20461111  002.90725000 000000  375 025    0.0 OO   OOSTENDE OOSTENDE-BRUGGE NDB
2  63.37047222  019.13238889 000000  369 025    0.0 OO   ORNSKOLDSVIK NDB
2  31.65744444 -093.07760833 000000  407 010    0.0 OOC  NATCHITOCHES NDB
2 -28.10433889  140.19914167 000185  227 050    0.0 OOM  MOOMBA NDB
2 -34.51794444 -058.48652778 000000  260 025    0.0 OP   JORGE NEWBERY AEROPARQUEBUENO NDB
2 -31.72261944 -060.46803611 000233  330 025    0.0 OP   GEN URQUIZA PARANA NDB
2 -00.91746667  119.90475833 000284  270 050    0.0 OP   PALU NDB
2  32.91930000 -084.18713889 000692  339 025    0.0 OP   YATES THOMASTON NDB
2  45.09766667  042.04866667 000000  730 010    0.0 OP   SHPAKOVSKOYE STAVROPOL NDB
2  50.93872222  004.59266667 000000  402 025    0.0 OP   BRUSSELS NATIONAL NDB
2  53.41380556 -006.13836111 000000  397 025    0.0 OP   DUBLIN NDB
2  67.88747222  020.45275000 000000  360 010    0.0 OP   KIRUNA NDB
2  44.57477778  026.21125000 000000  349 010    0.0 OPE  OTOPENI BUCHAREST NDB
2  44.55775000  025.98463889 000000  268 010    0.0 OPW  OTOPENI BUCHAREST NDB
2 -00.92554722  100.35735000 000009  295 050    0.0 OQ   PADANG NDB
2  67.57011111 -162.97262500 000085  414 025    0.0 OQK  NOATAK NDB
2 -21.26833333  025.30250000 003100  295 025    0.0 OR   ORAPA NDB
2  25.27029444  064.58919444 000000  380 025    0.0 OR   ORMARA NDB
2  28.29444444  019.94777778 000000  280 050    0.0 OR   WAHA 59-A NDB
2  28.50684444 -081.43392500 000097  221 025    0.0 OR   HERNY ORLANDO NDB
2  36.84048889 -076.25133333 000004  329 025    0.0 OR   INGLE NORFOLK NDB
2  40.12207778  116.58960278 000000  196 050    0.0 OR   BEIJING CAPITAL NDB
2  51.08452778  058.66877778 000000  385 025    0.0 OR   ORSK NDB
2  58.47272222  049.28222222 000000  438 010    0.0 OR   POBEDILOVO KIROV NDB
2 -23.14944444 -064.32416667 001171  285 050    0.0 ORA  ORAN NDB
2  47.10036111  021.92413889 000000  418 025    0.0 ORA  ORADEA NDB
2  48.01863889 -092.86168889 001297  341 025    0.0 ORB  ORR NDB
2  39.89666667  008.64527778 000100  362 025    0.0 ORF  ORISTANO FENOSU NDB
2  44.14586111  004.85719444 000305  328 200    0.0 ORG  ORANGE NDB
2 -29.55961111  030.44872778 002423  442 050    0.0 ORI  PIETERMARITZBURG NDB
2  40.96441667  038.09455556 000000  350 025    0.0 ORI  ORDU-GIRESUN NDB
2  45.64377778  009.84166667 000000  376 025    0.0 ORI  ORIO AL SERIO BERGAMO NDB
2  41.91265556 -079.64845000 000000  258 025    0.0 ORJ  CORRY NDB
2  47.93738889  002.24263889 000000  322 010    0.0 ORS  ORLEANS SAINT DENIS DE LHOTEL NDB
2  30.92728056 -006.88242222 000000  384 025    0.0 ORZ  OUARZAZATE NDB
2  05.60886111  005.83272222 000000  325 010    0.0 OS   OSUBI NDB
2  29.85166667  106.84666667 000000  241 200    0.0 OS   TONGJINGCHANG NDB
2  40.07363889 -083.19805833 000940  515 025    0.0 OS   FULER COLUMBUS NDB
2  43.87386111 -088.55760000 000851  395 025    0.0 OS   POBER OSHKOSH NDB
2  62.46000000  017.48533333 000000  378 010    0.0 OS   SUNDSVALLSUNDSVALL-HARNOSAND NDB
2  64.60552778  021.23816667 000155  369 010    0.0 OS   SKELLEFTEA NDB
2  48.46522222 -005.06350000 000000  351 010    0.0 OSA  OUESSANT NDB
2  60.79130833 -161.87275833 000155  251 050    0.0 OSE  OSCARVILLE BETHEL NDB
2  45.45541944  018.83760833 000000  422 010    0.0 OSJ  OSIJEK NDB
2  41.80516667  012.23641667 000000  327 050    0.0 OST  OSTIA NDB
2  03.32694167  117.57061111 000131  398 050    0.0 OT   TARAKAN NDB
2  43.39445000 -124.31027500 000033  378 025    0.0 OT   EMIRE NORTH BEND NDB
2  43.61741111 -095.46410000 001510  277 025    0.0 OT   WONDD WORTHINGTON NDB
2 -01.21003056  015.92164722 000000  262 050    0.0 OTK  OLLOMBO NDB
2  44.57025000  026.00061111 000000  370 010    0.0 OTL  OTOPENI BUCHAREST NDB
2  44.58800000  026.23536111 000000  318 010    0.0 OTR  OTOPENI BUCHAREST NDB
2 -44.94733056  171.13231111 000000  302 050    0.0 OU   OAMARU NDB
2 -26.91858333 -065.12000000 000000  322 025    0.0 OU   BENJAMIN MATIENZO TUCUMAN NDB
2 -03.43624722  114.75372778 000066  390 050    0.0 OU   BANJARMASIN NDB
2  31.94805556  005.41833333 000000  356 025    0.0 OU   OUARGLA NDB
2  40.63675278  072.74198333 000000  780 025    0.0 OU   OSH NDB
2  46.77778611 -071.28965556 000404  329 050    0.0 OU   STE FOY QUEBEC NDB
2  59.31663889  018.04669444 000047  322 025    0.0 OU   BROMMA NDB
2  12.33399167 -001.52518056 000000  333 050    0.0 OUA  OUAGADOUGOU NDB
2  20.68472222  101.99361111 000046  305 050    0.0 OUD  OUDOMSAY NDB
2  34.40156111 -084.92652500 000695  323 025    0.0 OUK  CALHOUN NDB
2 -31.77998889 -060.84629444 000000  262 025    0.0 OV   SAUCE VIEJO SANTA FE NDB
2  29.23333333  021.55000000 000000  390 050    0.0 OV   NAFOORA M4 NDB
2  57.73291667  018.39672222 000000  351 025    0.0 OV   VISBY NDB
2  05.40641667  007.21075000 000000  320 025    0.0 OW   OWERRI NDB
2  37.63551111 -087.16272222 000393  341 025    0.0 OW   HIGUY OWENSBORO NDB
2  42.11975278 -071.12842778 000026  397 025    0.0 OW   STOGE NORWOOD NDB
2  44.07383333 -093.15527500 001226  379 025    0.0 OW   TONNA OWATONNA NDB
2  45.36016944 -075.56117500 000308  236 025    0.0 OW   OTTAWA NDB
2  59.24350000  037.96047222 000000  405 010    0.0 OW   CHEREPOVETS NDB
2  31.40483889 -082.92375556 000230  390 025    0.0 OWC  COFFEE COUNTY DOUGLAS NDB
2  38.54251389 -095.25441667 000959  251 025    0.0 OWI  OTTAWA NDB
2  36.17297222 -096.15421667 000873  362 025    0.0 OWP  WILLIAM POGUE SAND SPRINGS NDB
2  02.04666667  128.28833333 000000  295 050    0.0 OX   PITU MOROTAI NDB
2  24.77250000  141.30750000 000000  360 050    0.0 OX   IWOTO NDB
2  38.36262222 -075.19780556 000033  407 025    0.0 OX   LANDY OCEAN CITY NDB
2  51.83341111 -001.32345833 000000  368 010    0.0 OX   OXFORD NDB
2  29.03555556  020.78138889 000000  334 050    0.0 OXY  OXY 103 A NDB
2 -06.92341667  107.64791667 002430  300 050    0.0 OY   BANDUNG NDB
2  01.53752778  011.57652778 000000  353 050    0.0 OY   OYEM NDB
2  43.88416667  087.36431111 000000  352 025    0.0 OY   URUMQI NDB
2  54.69264722 -006.08536111 000000  332 025    0.0 OY   BELFAST/ALDERGROVE NDB
2  62.04541667  014.32611111 001350  368 010    0.0 OY   SVEG NDB
2 -06.55000000  107.68333333 000000  385 050    0.0 OZ   KALIJATI NDB
2  08.17374167  123.83306944 000016  267 050    0.0 OZ   OZAMIS NDB
2  31.22564444 -085.81596389 000333  212 025    0.0 OZ   RUCKR FT RUCKER NDB
2  42.58469722 -074.98655833 001573  279 025    0.0 OZ   KRING ONEONTA NDB
2  50.82672222  004.46702778 000000  314 025    0.0 OZ   BRUSSELS NATIONAL NDB
2  58.95711111  022.87188889 000000  317 025    0.0 OZ   KARDLA NDB
2  60.05722222 -043.15972222 000250  372 200    0.0 OZN  PRINS CHRISTIAN SUND NDB
2  20.10752778  073.90988889 000000  324 025    0.0 OZR  OZAR NDB
2  35.50758611 -093.84075278 000000  329 025    0.0 OZZ  OZARK NDB
2 -53.77683333 -067.72045556 000066  265 025    0.0 P    RIO GRANDE NDB
2 -34.54641667 -058.43950000 000000  280 025    0.0 P    JORGE NEWBERY AEROPARQUEBUENO NDB
2 -31.77660278 -060.47703056 000233  250 025    0.0 P    GEN URQUIZA PARANA NDB
2 -27.40625000 -055.97019444 000000  307 010    0.0 P    LIBERADOR GRAL D JOSE DE SAN M NDB
2  16.39864444  107.72558889 000048  348 050    0.0 P    PHU BAI HUE NDB
2  19.93482222  110.48703889 000000  402 025    0.0 P    MEILAN HAIKOU NDB
2  25.24301667  110.04170000 000000  330 025    0.0 P    LIANGJIANG GUILIN NDB
2  29.10868333  110.46952778 000000  384 025    0.0 P    HEHUA ZHANGJIAJIE NDB
2  38.33818889  109.60566111 000000  207 025    0.0 P    YUYANG YULIN NDB
2  41.62455556  123.46028333 000000  427 025    0.0 P    TAOXIAN SHENYANG NDB
2  44.01185000  125.71013056 000000  198 025    0.0 P    LONGJIA CHANGCHUN NDB
2  45.01875000  037.36861111 000000  780 025    0.0 P    VITYAZEVO ANAPA NDB
2  46.91044444  142.71800000 000000  645 010    0.0 P    KHOMUTOVO YUZHNO-SAKHALINSK NDB
2  47.34480556  017.51063889 000000  493 010    0.0 P    PAPA NDB
2  48.35725000  035.06913889 000481  687 010    0.0 P    DNIPROPETROVSK NDB
2  50.01247222  015.77050556 000800  888 025    0.0 P    PARDUBICE NDB
2  51.68250000  094.42722222 000000  996 010    0.0 P    KYZYL NDB
2  54.58230556  055.84052778 000000 1215 025    0.0 P    UFA NDB
2  55.27316667  124.75558333 000000  975 010    0.0 P    TYNDA NDB
2  55.50888889  037.53111111 000563  305 010    0.0 P    OSTAFYEVO OSTAVYEVO NDB
2  57.76500000  028.38666667 000000  620 010    0.0 P    PSKOV NDB
2  60.08950000  064.81811111 000000  378 010    0.0 P    URAY NDB
2  61.58083333  089.97472222 000000  600 010    0.0 P    PODKAMENNYA TUNGUSKA NDB
2  61.62836111  050.82955556 000000  705 025    0.0 P    SYKTYVKAR NDB
2  68.79888889  032.71944444 000149 1290 010    0.0 P    MURMANSK NDB
2  52.96677778 -113.41144444 002544  334 050    0.0 P2   WETASKIWIN NDB
2 -05.25804444  039.81447500 000000  345 200    0.0 PA   PEMBA NDB
2 -04.34555556  121.52083333 000097  260 010    0.0 PA   SANGIA NIBANDERA KOLAKA NDB
2  03.70124167  008.91219722 000000  342 050    0.0 PA   MALABO NDB
2  16.89211667  097.67513333 000000  365 050    0.0 PA   HPA-AN NDB
2  25.40500000  110.06000000 000000  286 050    0.0 PA   WUTONG NDB
2  39.59936111  002.82116667 000000  308 010    0.0 PA   PALMA DE MALLORCA NDB
2  44.89172222  020.64111111 000280  495 025    0.0 PA   PANCEVO BELGRADE NDB
2  53.21805556 -105.79527778 000000  347 025    0.0 PA   PRINCE ALBERT NDB
2  39.57852778  047.96744444 000000  450 025    0.0 PAD  PARSABADE MOGHAN NDB
2  51.62347500  008.63937500 000673  354 010    0.0 PAD  PADERBORN-LIPPSTADT NDB
2 -29.99972222 -051.17861111 000013  330 050    0.0 PAG  PORTO ALEGRE NDB
2  53.39422500  011.66590000 000000  315 050    0.0 PAH  SCHWERIN-PARCHIM NDB
2  67.26772222  022.94275000 000600  390 010    0.0 PAJ  PAJALA NDB
2  38.91658333  020.75727778 000000  353 025    0.0 PAK  PREVEZA NDB
2 -02.02647222 -079.80888889 000000  365 050    0.0 PAL  PALMA GUAYAQUIL NDB
2  38.03427778  013.17738889 000000  356 200    0.0 PAL  PALERMO NDB
2  42.71419444 -001.63905556 000000  422 050    0.0 PAM  PAMPLONA NDB
2  36.81136111  011.96102778 000000  335 010    0.0 PAN  PANTELLERIA NDB
2  37.01154722  025.12907778 000000  386 010    0.0 PAO  PAROS NDB
2 -12.96032778  040.51310278 000000  280 050    0.0 PB   PEMBA NDB
2 -03.85992778  102.34069167 000049  210 050    0.0 PB   BENGKULU NDB
2  00.29577500  032.65603611 000000  270 050    0.0 PB   PORTBELL NDB
2  00.83902500  112.93624722 000000  360 050    0.0 PB   PANGSUMA PUTU SIBAU NDB
2  05.25041667 -003.95802778 000000  294 050    0.0 PB   ABIDJAN NDB
2  14.11833333  101.37166667 000000  201 050    0.0 PB   PRACHIN BURI NDB
2  16.39586389  107.77197778 000066  440 050    0.0 PB   PHU BAI HUE NDB
2  18.43583333 -093.18916667 000000  392 050    0.0 PB1  DOS BOCAS NDB
2 -23.17876389  117.74253889 001521  278 025    0.0 PBO  PARABURDOO NDB
2  13.86775000  109.10116667 000059  250 050    0.0 PC   PHU CAT NDB
2  16.65916667  101.18972222 000449  283 050    0.0 PC   PHETCHABUN NDB
2  33.90540000  070.07245000 000000  273 025    0.0 PC   PARACHINAR NDB
2  41.56666667  064.23166667 002000  745 200    0.0 PC   ZARAFSHAN NDB
2  47.31863889  017.52433333 000000  318 010    0.0 PC   PAPA NDB
2  11.79163611  099.80000833 000016  320 050    0.0 PCK  PRACHUAP KHIRI KHAN NDB
2 -21.83670556 -046.56552222 000000  415 050    0.0 PCL  POCOS POCOS DE CALDAS NDB
2  41.51872500 -082.86879444 000585  423 025    0.0 PCW  PORT CLINTON NDB
2  44.33434722 -089.01968333 000819  382 025    0.0 PCZ  WAUPACA NDB
2 -20.38918333  118.64246944 000100  260 050    0.0 PD   PORT HEDLAND NDB
2  37.73502778 -025.67505556 000259  351 025    0.0 PD   PONTA DELGADA NDB
2  42.05491667  024.87358333 000000  537 010    0.0 PD   PLOVDIV NDB
2  45.65540556 -061.26941944 000147  229 025    0.0 PD   PORT HAWKESBURY NDB
2 -08.96666667 -048.18333333 000000  365 050    0.0 PDA  PEDRO-AFONSO NDB
2 -35.35277778 -057.30722222 000000  325 050    0.0 PDI  PUNTA INDIO NDB
2  56.95428333 -158.64756667 000056  371 050    0.0 PDN  PORT HEIDEN NDB
2  32.66500000  013.24750000 000263  390 010    0.0 PE   GAZALA TRIPOLI NDB
2  49.06272222  020.44236111 000000  438 025    0.0 PE   TATRY EAST NDB
2  56.20000000 -117.53194444 000000  287 025    0.0 PE   PEACE RIVER NDB
2 -31.65444444  116.01888889 000144  340 050    0.0 PEA  PEARCE NDB
2  41.40453056 -092.94464444 000877  257 025    0.0 PEA  PELLA NDB
2  62.33104167 -150.09641111 000358  305 050    0.0 PEE  PETERS CREEK TALKEETNA NDB
2 -35.84111111 -061.86083333 000000  265 050    0.0 PEH  PEHUAJO NDB
2 -03.14282500 -059.99374722 000276  410 200    0.0 PEL  PELADA MANAUS NDB
2  58.79608333  017.04419444 000000  398 010    0.0 PEO  SKAVSTA STOCKHOLM NDB
2  41.33777778  021.44861111 002080  297 200    0.0 PEP  PRILEP NDB
2  42.43630556  014.18347222 000059  342 025    0.0 PES  PESCARA NDB
2 -34.79666667  138.63166667 000045  416 025    0.0 PF   PARAFIELD ADELAIDE NDB
2  40.05000000  068.95000000 000000  385 200    0.0 PF   URA-TYUBE NDB
2  68.82388889  032.67333333 000435  635 025    0.0 PF   MURMANSK NDB
2 -28.24083333 -052.32983333 000000  370 200    0.0 PFD  PASSO FUNDO NDB
2  42.25310833 -073.72341389 000000  272 025    0.0 PFH  PHILMONT HUDSON NDB
2  34.60885833 -098.40378889 001143  425 025    0.0 PFL  POST FT SILL NDB
2  30.32664444 -085.78228889 000020  278 025    0.0 PFN  LYNNE PANAMA CITY NDB
2  29.14523889 -100.42757778 000967  356 025    0.0 PFO  SPOFFORD NDB
2  48.99435833 -095.98090278 001064  342 025    0.0 PFT  PINEY PINECREEK NDB
2 -06.75532778  108.53872778 000000  276 010    0.0 PG   CIREBON NDB
2 -00.69383333  008.76172222 000000  367 025    0.0 PG   PORT GENTIL NDB
2  26.95617500  064.13831111 000000  388 050    0.0 PG   PANJGUR NDB
2  49.84177778 -098.17963889 000975  353 025    0.0 PG   PORTAGE PORTAGE LA PRAIRIE NDB
2  58.26325000  012.41450000 000000  325 010    0.0 PG   TROLLHATTAN-VANERSBORG NDB
2  69.89584167  025.00807778 000000  275 025    0.0 PG   PORSANG LAKSELV NDB
2 -25.18291944 -050.14680278 000000  275 050    0.0 PGR  GROSSA NDB
2  16.66086944  101.19036111 000010  283 050    0.0 PH   PHETCHABUN NDB
2  42.84291944 -082.59669444 000635  332 025    0.0 PH   PHURN PORT HURON NDB
2  44.67653333 -089.64793889 001149  351 025    0.0 PH   BAYYE MOSINEE NDB
2  34.71847222  032.47622222 000000  328 025    0.0 PHA  PAFOS NDB
2  48.76716667  007.19938889 000000  424 025    0.0 PHG  PHALSBOURG NDB
2  33.45145833 -079.52723889 000027  255 025    0.0 PHH  ANDREWS NDB
2  19.44194444  103.13555556 003596  230 050    0.0 PHO  PHONESAVANH NDB
2  68.34463056 -166.79822500 000014  221 050    0.0 PHO  POINT HOPE NDB
2  25.28793611  063.34869722 000000  400 025    0.0 PI   PASNI NDB
2  27.99524167 -082.70383333 000024  360 025    0.0 PI   CAPOKST PETERSBURG-CLEARWATER NDB
2  38.55819444 -028.40322222 000000  420 010    0.0 PI   PICO NDB
2  40.60561667 -089.59325000 000602  356 025    0.0 PI   TUNGG PEORIA NDB
2  42.96374167 -112.51638056 004458  383 025    0.0 PI   TYHEE POCATELLO NDB
2  46.70394444  000.40697222 000000  363 050    0.0 PI   POITIERS NDB
